indicator_id,claim_id,indicator_type,indicator_value,score,review_status
3159,8706,Amount Rounding,1,43.8,Flagged
3160,12993,Amount Rounding,1,68.8,Flagged
3161,14336,Repeat Claimant,1,3.4,Confirmed
3162,16079,High Claim Ratio,0,0.6,Cleared
3163,13385,Repeat Claimant,1,23.1,Under Review
3164,13400,Rapid Settlement,0,82.3,Flagged
3165,19327,Repeat Claimant,1,11.5,Flagged
3166,1474,Repeat Claimant,0,36.0,Flagged
3167,17124,Repeat Claimant,0,66.4,Confirmed
3168,10444,Policy-Claim Gap,1,10.2,Under Review
3169,15790,Rapid Settlement,1,62.0,Flagged
3170,11416,Amount Rounding,0,24.0,Confirmed
3171,3730,Rapid Settlement,0,5.9,Confirmed
3172,19623,Rapid Settlement,1,40.5,Flagged
3173,5257,Repeat Claimant,1,67.7,Flagged
3174,3526,Rapid Settlement,0,98.4,Under Review
3175,18832,Policy-Claim Gap,1,55.1,Under Review
3176,7787,Repeat Claimant,0,84.1,Confirmed
3177,8321,Rapid Settlement,1,46.5,Under Review
3178,8020,High Claim Ratio,0,2.3,Flagged
3179,13959,Rapid Settlement,1,8.9,Flagged
3180,14436,High Claim Ratio,1,67.6,Under Review
3181,6417,Repeat Claimant,1,4.5,Under Review
3182,5368,Policy-Claim Gap,1,58.4,Confirmed
3183,563,High Claim Ratio,0,27.8,Flagged
3184,14067,Amount Rounding,1,75.4,Cleared
3185,16371,Amount Rounding,0,52.7,Flagged
3186,18689,High Claim Ratio,1,88.9,Under Review
3187,4447,Policy-Claim Gap,1,55.5,Flagged
3188,15276,Repeat Claimant,1,43.5,Flagged
3189,18138,Rapid Settlement,0,12.6,Under Review
3190,8005,Repeat Claimant,0,29.6,Cleared
3191,19992,Policy-Claim Gap,1,20.0,Cleared
3192,381,Repeat Claimant,1,86.6,Cleared
3193,6094,Amount Rounding,0,53.2,Under Review
3194,17584,High Claim Ratio,0,20.1,Flagged
3195,8129,High Claim Ratio,0,34.4,Flagged
3196,11205,Rapid Settlement,0,5.1,Flagged
3197,184,Policy-Claim Gap,0,57.3,Under Review
3198,7187,Amount Rounding,0,6.9,Flagged
3199,1884,Policy-Claim Gap,0,55.5,Flagged
3200,10397,Repeat Claimant,0,64.6,Cleared
3201,14144,High Claim Ratio,1,62.9,Under Review
3202,4780,Repeat Claimant,1,30.9,Under Review
3203,9665,High Claim Ratio,1,2.1,Flagged
3204,152,Repeat Claimant,0,2.3,Flagged
3205,18980,Amount Rounding,1,5.6,Confirmed
3206,19982,Repeat Claimant,0,21.8,Confirmed
3207,6471,Policy-Claim Gap,0,37.9,Flagged
3208,12614,High Claim Ratio,1,93.8,Confirmed
3209,2461,Repeat Claimant,1,72.6,Flagged
3210,18118,Policy-Claim Gap,0,70.9,Confirmed
3211,46,High Claim Ratio,1,89.3,Flagged
3212,15443,Rapid Settlement,1,80.3,Flagged
3213,17208,Policy-Claim Gap,1,78.7,Under Review
3214,1873,Policy-Claim Gap,0,15.3,Under Review
3215,17645,Rapid Settlement,0,64.9,Confirmed
3216,13688,Policy-Claim Gap,0,35.0,Cleared
3217,7796,Amount Rounding,1,92.0,Under Review
3218,3238,High Claim Ratio,0,0.8,Flagged
3219,8141,Policy-Claim Gap,1,58.5,Under Review
3220,9688,Policy-Claim Gap,0,77.5,Flagged
3221,6276,Amount Rounding,0,54.7,Flagged
3222,1765,Rapid Settlement,1,80.8,Flagged
3223,5316,Amount Rounding,1,94.8,Confirmed
3224,13557,Policy-Claim Gap,0,70.6,Confirmed
3225,19895,Repeat Claimant,1,76.4,Flagged
3226,5475,Rapid Settlement,0,44.4,Flagged
3227,1961,Repeat Claimant,1,70.4,Flagged
3228,640,Repeat Claimant,1,71.7,Flagged
3229,4360,Repeat Claimant,0,65.0,Under Review
3230,12443,Rapid Settlement,1,85.8,Under Review
3231,10017,High Claim Ratio,1,36.0,Flagged
3232,11883,Amount Rounding,0,37.5,Flagged
3233,17180,Policy-Claim Gap,0,98.8,Flagged
3234,2999,High Claim Ratio,1,28.7,Flagged
3235,8456,Repeat Claimant,1,14.5,Under Review
3236,11949,Rapid Settlement,1,41.9,Flagged
3237,7499,High Claim Ratio,1,86.9,Flagged
3238,4957,High Claim Ratio,1,15.9,Under Review
3239,13045,Repeat Claimant,1,83.8,Flagged
3240,19625,High Claim Ratio,0,59.7,Under Review
3241,1863,Repeat Claimant,0,8.6,Cleared
3242,16485,Policy-Claim Gap,0,40.5,Under Review
3243,12978,Repeat Claimant,0,47.3,Under Review
3244,19448,Amount Rounding,1,48.7,Under Review
3245,8876,Repeat Claimant,0,80.5,Confirmed
3246,296,High Claim Ratio,0,49.1,Flagged
3247,2784,High Claim Ratio,1,6.2,Confirmed
3248,4786,Amount Rounding,1,85.0,Flagged
3249,16157,High Claim Ratio,1,0.8,Confirmed
3250,18471,Rapid Settlement,1,2.6,Flagged
3251,5817,Policy-Claim Gap,0,77.1,Under Review
3252,18980,Amount Rounding,1,91.7,Flagged
3253,15359,Repeat Claimant,0,97.1,Confirmed
3254,15477,Rapid Settlement,1,43.6,Confirmed
3255,9300,Repeat Claimant,0,41.8,Under Review
3256,5002,Rapid Settlement,0,23.9,Flagged
3257,13603,Amount Rounding,1,14.7,Flagged
3258,624,Policy-Claim Gap,1,90.8,Flagged
3259,12882,Rapid Settlement,1,75.5,Confirmed
3260,2220,Policy-Claim Gap,0,73.7,Under Review
3261,9996,Rapid Settlement,1,81.8,Confirmed
3262,3657,Repeat Claimant,1,40.1,Under Review
3263,11864,Policy-Claim Gap,0,35.5,Under Review
3264,6857,High Claim Ratio,1,13.9,Under Review
3265,12921,High Claim Ratio,1,58.0,Under Review
3266,3939,Repeat Claimant,1,61.3,Confirmed
3267,12578,Rapid Settlement,1,34.6,Cleared
3268,6263,High Claim Ratio,1,59.4,Flagged
3269,3902,Amount Rounding,1,19.4,Confirmed
3270,2082,Rapid Settlement,1,43.5,Under Review
3271,6204,Repeat Claimant,1,62.0,Cleared
3272,17737,Policy-Claim Gap,1,90.9,Confirmed
3273,12467,Repeat Claimant,0,24.1,Confirmed
3274,16289,Policy-Claim Gap,1,18.9,Confirmed
3275,18655,High Claim Ratio,1,97.8,Flagged
3276,10763,Repeat Claimant,1,36.7,Flagged
3277,6474,Policy-Claim Gap,0,76.4,Under Review
3278,19437,High Claim Ratio,1,63.7,Confirmed
3279,9186,Repeat Claimant,0,61.3,Under Review
3280,12860,Repeat Claimant,1,68.7,Under Review
3281,11583,High Claim Ratio,1,23.3,Under Review
3282,15349,Amount Rounding,0,16.7,Flagged
3283,13622,Policy-Claim Gap,1,41.3,Flagged
3284,3317,Policy-Claim Gap,1,71.1,Flagged
3285,2763,Repeat Claimant,1,88.6,Flagged
3286,7443,Policy-Claim Gap,1,63.3,Flagged
3287,5210,Policy-Claim Gap,1,96.6,Confirmed
3288,18722,Policy-Claim Gap,1,6.8,Confirmed
3289,17563,Amount Rounding,0,76.6,Under Review
3290,17088,High Claim Ratio,0,52.8,Under Review
3291,5691,Policy-Claim Gap,1,71.6,Confirmed
3292,18545,Repeat Claimant,1,22.8,Under Review
3293,10480,High Claim Ratio,1,7.6,Confirmed
3294,5699,High Claim Ratio,0,16.2,Cleared
3295,11389,Rapid Settlement,1,87.5,Cleared
3296,1971,Rapid Settlement,0,45.6,Under Review
3297,12628,Amount Rounding,0,21.2,Cleared
3298,13642,Rapid Settlement,1,63.6,Under Review
3299,17681,Rapid Settlement,0,57.9,Under Review
3300,1619,Amount Rounding,0,77.2,Flagged
3301,4950,Policy-Claim Gap,1,48.1,Cleared
3302,19525,Amount Rounding,1,26.9,Under Review
3303,8642,High Claim Ratio,1,30.5,Confirmed
3304,4619,High Claim Ratio,1,77.4,Under Review
3305,7628,Rapid Settlement,0,40.8,Under Review
3306,12086,High Claim Ratio,1,32.0,Under Review
3307,2421,Amount Rounding,0,19.8,Under Review
3308,417,Rapid Settlement,0,66.1,Flagged
3309,17603,Amount Rounding,0,55.0,Under Review
3310,130,Amount Rounding,0,65.3,Flagged
3311,6343,Policy-Claim Gap,0,92.5,Flagged
3312,12250,Repeat Claimant,0,90.9,Under Review
3313,6728,Rapid Settlement,1,95.4,Cleared
3314,9606,Policy-Claim Gap,1,25.7,Under Review
3315,12666,High Claim Ratio,0,73.6,Cleared
3316,3545,Repeat Claimant,1,63.0,Flagged
3317,7267,Rapid Settlement,0,39.9,Under Review
3318,6253,Policy-Claim Gap,1,33.7,Under Review
3319,6950,Rapid Settlement,0,88.2,Under Review
3320,8064,Policy-Claim Gap,1,72.8,Cleared
3321,2458,Amount Rounding,1,41.2,Under Review
3322,5926,Policy-Claim Gap,0,86.3,Flagged
3323,1202,High Claim Ratio,1,86.7,Under Review
3324,14668,Policy-Claim Gap,1,43.2,Confirmed
3325,6071,Repeat Claimant,1,80.6,Under Review
3326,10162,Repeat Claimant,1,92.2,Confirmed
3327,2766,High Claim Ratio,0,27.0,Flagged
3328,4479,High Claim Ratio,0,72.2,Flagged
3329,14745,Policy-Claim Gap,0,23.5,Flagged
3330,12972,Repeat Claimant,0,32.8,Cleared
3331,2624,Amount Rounding,0,97.7,Flagged
3332,10933,Repeat Claimant,1,29.9,Under Review
3333,16080,High Claim Ratio,1,98.8,Confirmed
3334,4826,Amount Rounding,1,6.7,Flagged
3335,17995,Policy-Claim Gap,1,60.3,Flagged
3336,11955,Repeat Claimant,0,71.0,Under Review
3337,19684,Repeat Claimant,1,56.8,Under Review
3338,17099,Policy-Claim Gap,1,90.1,Under Review
3339,4027,Rapid Settlement,1,77.4,Under Review
3340,18520,Rapid Settlement,1,88.3,Confirmed
3341,4233,Amount Rounding,1,17.0,Under Review
3342,4582,Repeat Claimant,1,54.4,Flagged
3343,19365,Rapid Settlement,1,88.4,Under Review
3344,18487,High Claim Ratio,1,14.0,Confirmed
3345,8626,Policy-Claim Gap,1,52.1,Cleared
3346,15355,Amount Rounding,1,55.8,Flagged
3347,13173,Amount Rounding,1,8.6,Confirmed
3348,3065,Rapid Settlement,0,21.0,Under Review
3349,9229,Repeat Claimant,0,15.9,Confirmed
3350,18992,Policy-Claim Gap,1,96.1,Flagged
3351,2221,Repeat Claimant,1,23.8,Under Review
3352,13704,Policy-Claim Gap,0,1.4,Cleared
3353,9463,Policy-Claim Gap,1,56.1,Under Review
3354,14802,Repeat Claimant,1,35.6,Under Review
3355,16797,Rapid Settlement,0,0.0,Flagged
3356,7773,Policy-Claim Gap,1,98.1,Flagged
3357,2401,Policy-Claim Gap,1,95.5,Confirmed
3358,18400,Amount Rounding,1,25.7,Flagged
3359,8040,Rapid Settlement,0,60.3,Confirmed
3360,12478,Amount Rounding,1,90.9,Flagged
3361,9073,High Claim Ratio,0,41.2,Flagged
3362,1210,Rapid Settlement,0,51.3,Confirmed
3363,11740,Repeat Claimant,0,57.1,Cleared
3364,5773,Amount Rounding,0,17.2,Flagged
3365,731,High Claim Ratio,1,7.6,Under Review
3366,12440,High Claim Ratio,1,26.8,Cleared
3367,17573,Amount Rounding,1,35.5,Under Review
3368,1384,Amount Rounding,1,19.6,Flagged
3369,5071,Policy-Claim Gap,0,89.5,Confirmed
3370,14120,Amount Rounding,0,98.8,Cleared
3371,9776,Policy-Claim Gap,1,12.0,Under Review
3372,10141,High Claim Ratio,1,44.3,Flagged
3373,921,Policy-Claim Gap,1,20.0,Flagged
3374,1039,Repeat Claimant,1,94.2,Flagged
3375,7421,Repeat Claimant,1,92.5,Under Review
3376,1210,Amount Rounding,0,36.9,Under Review
3377,12627,Policy-Claim Gap,0,69.2,Under Review
3378,6402,High Claim Ratio,1,94.5,Flagged
3379,17664,High Claim Ratio,1,77.6,Under Review
3380,11921,Repeat Claimant,1,34.9,Flagged
3381,6512,High Claim Ratio,1,63.5,Flagged
3382,9213,Repeat Claimant,0,85.8,Flagged
3383,17645,High Claim Ratio,0,61.9,Flagged
3384,6373,High Claim Ratio,1,34.8,Flagged
3385,6747,Repeat Claimant,1,78.8,Flagged
3386,7457,Amount Rounding,1,94.4,Under Review
3387,18747,High Claim Ratio,0,12.6,Under Review
3388,3925,Rapid Settlement,1,22.2,Flagged
3389,13875,Rapid Settlement,0,60.1,Under Review
3390,15154,Amount Rounding,1,82.3,Confirmed
3391,1826,High Claim Ratio,0,34.3,Confirmed
3392,6953,High Claim Ratio,1,3.5,Confirmed
3393,566,Amount Rounding,1,47.2,Confirmed
3394,13968,Rapid Settlement,1,97.7,Under Review
3395,5299,Policy-Claim Gap,0,40.1,Cleared
3396,2590,Amount Rounding,0,23.4,Under Review
3397,12848,Amount Rounding,0,5.1,Confirmed
3398,16385,Policy-Claim Gap,0,10.1,Cleared
3399,6881,Amount Rounding,1,24.3,Flagged
3400,2895,High Claim Ratio,1,85.1,Cleared
3401,1272,Amount Rounding,0,11.9,Flagged
3402,14737,High Claim Ratio,0,94.5,Confirmed
3403,7355,High Claim Ratio,0,29.8,Flagged
3404,5427,Rapid Settlement,0,55.4,Under Review
3405,4799,Policy-Claim Gap,0,32.8,Under Review
3406,9526,Rapid Settlement,1,23.4,Confirmed
3407,865,High Claim Ratio,1,18.7,Under Review
3408,1533,Repeat Claimant,1,72.1,Flagged
3409,7939,Amount Rounding,0,72.4,Confirmed
3410,18389,Repeat Claimant,1,23.6,Flagged
3411,18930,Policy-Claim Gap,1,25.7,Cleared
3412,19383,Policy-Claim Gap,1,16.3,Cleared
3413,7938,Policy-Claim Gap,0,23.1,Cleared
3414,9162,Rapid Settlement,1,29.5,Flagged
3415,13693,High Claim Ratio,0,92.2,Under Review
3416,15174,Rapid Settlement,1,90.2,Flagged
3417,2344,Policy-Claim Gap,1,28.7,Under Review
3418,14184,Policy-Claim Gap,0,91.9,Confirmed
3419,15876,High Claim Ratio,0,54.8,Flagged
3420,13560,Policy-Claim Gap,1,13.9,Cleared
3421,11771,Repeat Claimant,1,32.8,Under Review
3422,9889,Policy-Claim Gap,0,56.8,Under Review
3423,1655,High Claim Ratio,1,83.6,Flagged
3424,6956,Repeat Claimant,0,5.1,Confirmed
3425,9997,Repeat Claimant,1,24.8,Flagged
3426,6414,Repeat Claimant,1,21.8,Cleared
3427,17957,Amount Rounding,1,55.4,Flagged
3428,8241,Repeat Claimant,0,72.0,Flagged
3429,9494,Policy-Claim Gap,1,61.9,Confirmed
3430,17620,Amount Rounding,1,53.4,Flagged
3431,15172,Rapid Settlement,1,10.6,Under Review
3432,2083,Policy-Claim Gap,1,26.6,Confirmed
3433,13861,High Claim Ratio,0,37.5,Under Review
3434,11231,High Claim Ratio,1,42.8,Under Review
3435,3842,Amount Rounding,1,78.6,Under Review
3436,12292,High Claim Ratio,0,25.2,Under Review
3437,5704,Rapid Settlement,1,65.1,Confirmed
3438,15724,Rapid Settlement,0,52.0,Confirmed
3439,17176,Amount Rounding,1,91.5,Under Review
3440,11981,Rapid Settlement,1,50.3,Flagged
3441,8203,High Claim Ratio,1,16.3,Confirmed
3442,11562,Repeat Claimant,0,53.2,Cleared
3443,15896,Repeat Claimant,1,92.3,Flagged
3444,954,Repeat Claimant,1,13.4,Flagged
3445,10434,Policy-Claim Gap,1,67.9,Flagged
3446,1234,High Claim Ratio,1,93.6,Cleared
3447,16012,Rapid Settlement,1,22.3,Cleared
3448,2384,High Claim Ratio,1,44.3,Under Review
3449,11724,Rapid Settlement,1,42.8,Flagged
3450,19635,Policy-Claim Gap,1,51.9,Confirmed
3451,2620,High Claim Ratio,0,98.3,Under Review
3452,3276,Policy-Claim Gap,1,76.9,Confirmed
3453,14941,Amount Rounding,1,54.2,Under Review
3454,19924,Repeat Claimant,0,71.1,Confirmed
3455,18046,Rapid Settlement,1,73.1,Flagged
3456,2594,Repeat Claimant,1,32.7,Flagged
3457,7442,Policy-Claim Gap,0,41.4,Under Review
3458,9529,Policy-Claim Gap,0,86.3,Flagged
3459,6346,Rapid Settlement,1,41.0,Cleared
3460,299,Policy-Claim Gap,1,81.4,Confirmed
3461,6962,Repeat Claimant,0,63.4,Cleared
3462,16174,Rapid Settlement,1,11.0,Cleared
3463,5931,Rapid Settlement,1,68.3,Under Review
3464,1484,Amount Rounding,1,35.5,Flagged
3465,7168,Policy-Claim Gap,1,92.7,Under Review
3466,15344,High Claim Ratio,1,70.7,Cleared
3467,12726,Policy-Claim Gap,0,8.3,Flagged
3468,17215,Amount Rounding,1,98.1,Flagged
3469,7923,Policy-Claim Gap,1,33.3,Under Review
3470,16601,Policy-Claim Gap,0,37.3,Flagged
3471,17942,Policy-Claim Gap,1,89.4,Flagged
3472,12865,Policy-Claim Gap,1,91.9,Under Review
3473,17156,Policy-Claim Gap,0,85.6,Flagged
3474,17797,High Claim Ratio,1,17.3,Under Review
3475,10696,Policy-Claim Gap,1,86.6,Under Review
3476,7591,High Claim Ratio,0,14.4,Under Review
3477,3727,High Claim Ratio,1,66.9,Under Review
3478,14621,High Claim Ratio,1,73.6,Under Review
3479,5052,High Claim Ratio,0,86.6,Flagged
3480,8211,Rapid Settlement,0,35.7,Cleared
3481,19985,High Claim Ratio,1,16.6,Flagged
3482,4308,High Claim Ratio,0,86.3,Flagged
3483,13836,Policy-Claim Gap,1,52.4,Flagged
3484,8922,Repeat Claimant,1,24.0,Flagged
3485,9210,Repeat Claimant,1,93.1,Confirmed
3486,13855,Rapid Settlement,1,28.8,Flagged
3487,7916,Amount Rounding,0,8.7,Flagged
3488,15201,Amount Rounding,1,29.3,Cleared
3489,2321,Rapid Settlement,0,87.9,Flagged
3490,18262,Repeat Claimant,1,79.8,Cleared
3491,1185,High Claim Ratio,1,98.7,Flagged
3492,1090,Repeat Claimant,0,58.6,Flagged
3493,19647,High Claim Ratio,0,23.6,Under Review
3494,15281,Repeat Claimant,0,11.4,Flagged
3495,8849,Amount Rounding,0,84.9,Flagged
3496,8144,High Claim Ratio,1,1.6,Under Review
3497,15951,High Claim Ratio,0,81.3,Under Review
3498,1712,Policy-Claim Gap,1,98.2,Flagged
3499,2960,High Claim Ratio,1,93.7,Under Review
3500,12132,Policy-Claim Gap,1,96.2,Under Review
3501,13845,Amount Rounding,1,81.5,Under Review
3502,3184,Rapid Settlement,0,64.7,Flagged
3503,5982,High Claim Ratio,1,78.3,Under Review
3504,15986,Amount Rounding,0,88.2,Flagged
3505,12781,Rapid Settlement,1,88.6,Flagged
3506,4242,High Claim Ratio,1,77.6,Flagged
3507,12236,Policy-Claim Gap,1,55.8,Confirmed
3508,5563,Policy-Claim Gap,0,43.2,Under Review
3509,9293,Repeat Claimant,1,64.9,Flagged
3510,10872,High Claim Ratio,1,37.3,Confirmed
3511,87,Policy-Claim Gap,0,98.7,Cleared
3512,14344,Rapid Settlement,1,66.7,Flagged
3513,15301,Policy-Claim Gap,1,2.7,Confirmed
3514,14254,Amount Rounding,0,84.7,Cleared
3515,12399,Policy-Claim Gap,1,92.8,Flagged
3516,3706,Rapid Settlement,1,83.6,Flagged
3517,5397,Amount Rounding,1,59.3,Confirmed
3518,14072,High Claim Ratio,0,47.4,Flagged
3519,14240,Policy-Claim Gap,1,40.6,Under Review
3520,19731,Rapid Settlement,1,14.6,Flagged
3521,313,Amount Rounding,1,23.1,Flagged
3522,12949,Rapid Settlement,0,66.4,Confirmed
3523,10123,Rapid Settlement,1,45.0,Under Review
3524,17241,Rapid Settlement,1,52.3,Flagged
3525,16990,Repeat Claimant,1,15.4,Under Review
3526,6761,Repeat Claimant,0,49.0,Flagged
3527,1248,High Claim Ratio,1,34.5,Flagged
3528,10727,Policy-Claim Gap,1,77.7,Flagged
3529,8453,Repeat Claimant,1,78.6,Confirmed
3530,17013,Repeat Claimant,1,91.9,Under Review
3531,11227,Rapid Settlement,1,51.0,Flagged
3532,18984,Rapid Settlement,1,88.6,Flagged
3533,17043,Policy-Claim Gap,0,47.4,Flagged
3534,11734,Repeat Claimant,1,21.0,Under Review
3535,2150,Policy-Claim Gap,1,32.5,Under Review
3536,4445,Amount Rounding,1,28.8,Cleared
3537,14905,Policy-Claim Gap,1,50.5,Flagged
3538,11134,Amount Rounding,0,31.2,Under Review
3539,16992,High Claim Ratio,0,56.9,Flagged
3540,18527,Amount Rounding,1,8.2,Cleared
3541,12959,Rapid Settlement,1,99.3,Flagged
3542,12279,High Claim Ratio,1,37.6,Under Review
3543,5500,Rapid Settlement,0,21.0,Under Review
3544,2775,High Claim Ratio,1,67.0,Flagged
3545,18942,High Claim Ratio,1,15.6,Confirmed
3546,19344,Repeat Claimant,0,57.0,Under Review
3547,19522,Repeat Claimant,1,98.4,Cleared
3548,17328,Repeat Claimant,0,47.3,Cleared
3549,10934,Policy-Claim Gap,0,90.2,Under Review
3550,7552,Rapid Settlement,0,14.5,Confirmed
3551,1988,High Claim Ratio,0,73.6,Flagged
3552,11304,Rapid Settlement,1,12.3,Under Review
3553,1702,Policy-Claim Gap,1,65.9,Confirmed
3554,2385,Amount Rounding,0,74.3,Cleared
3555,13780,Rapid Settlement,1,96.8,Flagged
3556,3164,Amount Rounding,1,22.3,Confirmed
3557,1555,Repeat Claimant,0,99.0,Under Review
3558,7051,Amount Rounding,0,37.6,Flagged
3559,18858,Policy-Claim Gap,1,99.0,Under Review
3560,7453,Policy-Claim Gap,1,97.4,Under Review
3561,3041,High Claim Ratio,0,2.0,Cleared
3562,11405,High Claim Ratio,1,16.6,Flagged
3563,12542,Repeat Claimant,1,9.2,Flagged
3564,18343,Repeat Claimant,1,48.7,Under Review
3565,9264,Amount Rounding,1,75.5,Cleared
3566,2332,Repeat Claimant,1,12.2,Under Review
3567,17163,Repeat Claimant,1,62.1,Under Review
3568,17832,Repeat Claimant,1,44.4,Cleared
3569,10165,Rapid Settlement,1,28.6,Under Review
3570,1028,Amount Rounding,0,77.1,Confirmed
3571,423,Policy-Claim Gap,1,83.5,Under Review
3572,3029,Repeat Claimant,1,30.9,Under Review
3573,13451,High Claim Ratio,0,92.3,Flagged
3574,12050,Rapid Settlement,1,64.0,Cleared
3575,7455,Rapid Settlement,0,51.6,Confirmed
3576,4938,Repeat Claimant,1,55.5,Confirmed
3577,8221,Policy-Claim Gap,1,25.6,Under Review
3578,1074,Repeat Claimant,1,76.1,Under Review
3579,10665,Repeat Claimant,0,99.9,Under Review
3580,4558,Policy-Claim Gap,0,89.3,Flagged
3581,4042,Amount Rounding,1,65.8,Under Review
3582,11660,Amount Rounding,0,14.8,Flagged
3583,2010,Amount Rounding,1,83.3,Under Review
3584,2867,Rapid Settlement,0,96.7,Flagged
3585,18157,Policy-Claim Gap,0,19.0,Under Review
3586,10120,Policy-Claim Gap,1,72.5,Flagged
3587,15420,Policy-Claim Gap,0,23.5,Flagged
3588,6462,Rapid Settlement,1,10.6,Flagged
3589,356,Repeat Claimant,1,73.8,Flagged
3590,3126,High Claim Ratio,0,15.6,Under Review
3591,5419,Policy-Claim Gap,1,91.2,Cleared
3592,3805,High Claim Ratio,1,28.5,Under Review
3593,9414,Policy-Claim Gap,0,12.6,Confirmed
3594,14804,High Claim Ratio,0,43.7,Under Review
3595,7229,Amount Rounding,1,93.8,Under Review
3596,5451,Repeat Claimant,1,94.8,Confirmed
3597,1298,High Claim Ratio,1,78.0,Flagged
3598,16597,Repeat Claimant,0,22.4,Under Review
3599,7101,Rapid Settlement,1,1.1,Flagged
3600,2736,Amount Rounding,1,12.5,Under Review
3601,15019,Amount Rounding,0,41.1,Under Review
3602,7926,Amount Rounding,1,24.4,Under Review
3603,7843,Repeat Claimant,0,54.7,Flagged
3604,16084,Amount Rounding,1,51.1,Confirmed
3605,8746,Repeat Claimant,1,49.1,Flagged
3606,10506,Amount Rounding,0,14.3,Cleared
3607,9084,Policy-Claim Gap,0,18.3,Confirmed
3608,19660,Amount Rounding,0,77.3,Flagged
3609,9847,Amount Rounding,0,55.0,Cleared
3610,1426,Repeat Claimant,1,1.9,Flagged
3611,18998,Amount Rounding,0,23.1,Under Review
3612,253,Repeat Claimant,1,74.6,Flagged
3613,16985,Rapid Settlement,1,28.6,Flagged
3614,7125,Amount Rounding,1,15.5,Confirmed
3615,2913,Repeat Claimant,1,80.6,Flagged
3616,14099,Rapid Settlement,0,66.4,Under Review
3617,15533,Repeat Claimant,1,84.2,Confirmed
3618,5644,Amount Rounding,1,17.6,Flagged
3619,11408,Policy-Claim Gap,0,58.9,Flagged
3620,15110,Rapid Settlement,1,8.7,Under Review
3621,4676,Policy-Claim Gap,0,49.1,Confirmed
3622,4279,Repeat Claimant,1,2.7,Confirmed
3623,3851,Amount Rounding,0,64.9,Under Review
3624,5262,Policy-Claim Gap,0,80.6,Flagged
3625,14916,Amount Rounding,1,1.8,Flagged
3626,16588,Policy-Claim Gap,1,26.8,Flagged
3627,19672,Amount Rounding,0,86.0,Confirmed
3628,19490,Amount Rounding,0,92.7,Flagged
3629,12889,High Claim Ratio,1,41.6,Flagged
3630,5302,High Claim Ratio,1,33.3,Under Review
3631,13321,Policy-Claim Gap,0,38.3,Under Review
3632,6655,Policy-Claim Gap,1,87.7,Confirmed
3633,19327,Rapid Settlement,0,42.3,Flagged
3634,7200,High Claim Ratio,1,80.0,Cleared
3635,10699,Policy-Claim Gap,1,48.7,Flagged
3636,16141,Amount Rounding,0,22.7,Under Review
3637,15944,Rapid Settlement,0,13.6,Cleared
3638,8421,Repeat Claimant,0,29.5,Under Review
3639,17234,Amount Rounding,1,22.8,Confirmed
3640,16559,Amount Rounding,1,31.4,Under Review
3641,15577,Policy-Claim Gap,1,93.0,Under Review
3642,13966,High Claim Ratio,1,57.8,Under Review
3643,8668,Policy-Claim Gap,1,72.5,Under Review
3644,17231,Repeat Claimant,1,12.1,Under Review
3645,4421,Policy-Claim Gap,0,62.4,Under Review
3646,14510,Amount Rounding,1,1.9,Flagged
3647,13719,Rapid Settlement,1,68.8,Flagged
3648,19031,Policy-Claim Gap,0,94.3,Flagged
3649,4206,High Claim Ratio,1,26.3,Cleared
3650,6616,Policy-Claim Gap,0,58.7,Under Review
3651,5807,Repeat Claimant,0,89.9,Flagged
3652,13301,Amount Rounding,0,5.3,Flagged
3653,18618,Policy-Claim Gap,0,43.0,Confirmed
3654,9257,Rapid Settlement,0,61.4,Flagged
